2025-12-04 02:22:30,063 INFO  ExportHelperExtension.cs: 1402 - Fixing 122
2025-12-04 02:22:30,063 INFO  ExportHelperExtension.cs: 1402 - Fixing 103
2025-12-04 02:22:30,064 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-12-04 02:22:30,064 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-04 02:22:30,065 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-12-04 02:22:30,065 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2025-12-04 02:22:30,065 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2025-12-04 02:22:30,066 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2025-12-04 02:22:30,066 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2025-12-04 02:22:32,055 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-12-04 02:22:32,055 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-04 02:22:32,056 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-04 02:22:32,056 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-04 02:22:32,057 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 161
2025-12-04 02:22:32,057 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 122
2025-12-04 02:22:32,058 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 103
2025-12-04 02:22:32,058 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 26
2025-12-04 02:22:32,059 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 63
2025-12-04 02:22:32,059 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 64
2025-12-04 02:22:32,060 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 65
2025-12-04 02:22:32,060 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 66
2025-12-04 02:22:40,636 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent Link_3 to child Link_4 failed
2025-12-04 02:22:40,668 INFO  ExportHelperExtension.cs: 347 - Creating joint Link_5
2025-12-04 02:22:40,669 INFO  ExportHelperExtension.cs: 1397 - Fixing components for Link_4
2025-12-04 02:22:40,669 INFO  ExportHelperExtension.cs: 1402 - Fixing 164
2025-12-04 02:22:40,669 INFO  ExportHelperExtension.cs: 1402 - Fixing 161
2025-12-04 02:22:40,670 INFO  ExportHelperExtension.cs: 1402 - Fixing 122
2025-12-04 02:22:40,670 INFO  ExportHelperExtension.cs: 1402 - Fixing 103
2025-12-04 02:22:40,671 INFO  ExportHelperExtension.cs: 1402 - Fixing 26
2025-12-04 02:22:40,671 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2025-12-04 02:22:40,671 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
2025-12-04 02:22:40,672 INFO  ExportHelperExtension.cs: 1402 - Fixing 63
2025-12-04 02:22:40,672 INFO  ExportHelperExtension.cs: 1402 - Fixing 64
2025-12-04 02:22:40,673 INFO  ExportHelperExtension.cs: 1402 - Fixing 65
2025-12-04 02:22:40,673 INFO  ExportHelperExtension.cs: 1402 - Fixing 66
2025-12-04 02:22:42,829 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2025-12-04 02:22:42,830 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2025-12-04 02:22:42,830 INFO  ExportHelperExtension.cs: 849 - L1: 0
2025-12-04 02:22:42,831 INFO  ExportHelperExtension.cs: 857 - L2: 0
2025-12-04 02:22:42,831 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 164
2025-12-04 02:22:42,832 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 161
